Fecha,Par,Apertura,Maximo,Minimo,Cierre,Volumen
2025-06-03,EUR/USD,1.0894,1.0958,1.0851,1.0915,1858521
2025-06-04,EUR/USD,1.0915,1.1012,1.0909,1.0979,1275016
2025-06-05,EUR/USD,1.0979,1.1039,1.0948,1.1021,1825196
2025-06-06,EUR/USD,1.1021,1.1135,1.1003,1.1116,1252335
2025-06-09,EUR/USD,1.1116,1.1149,1.1063,1.1082,1138494
2025-06-10,EUR/USD,1.1082,1.1131,1.105,1.112,1107114
2025-06-11,EUR/USD,1.112,1.1133,1.109,1.1128,1480293
2025-06-12,EUR/USD,1.1128,1.1242,1.1084,1.1226,1865854
2025-06-13,EUR/USD,1.1226,1.1239,1.1184,1.119,984887
2025-06-16,EUR/USD,1.119,1.1203,1.1147,1.1152,1203273
2025-06-17,EUR/USD,1.1152,1.1163,1.1093,1.1125,1401822
2025-06-18,EUR/USD,1.1125,1.1127,1.1005,1.1031,1161040
2025-06-19,EUR/USD,1.1031,1.1032,1.0996,1.1008,1430394
2025-06-20,EUR/USD,1.1008,1.1051,1.0971,1.0974,1613895
2025-06-23,EUR/USD,1.0974,1.1,1.097,1.0981,1136355
2025-06-24,EUR/USD,1.0981,1.1013,1.0942,1.0996,1695289
2025-06-25,EUR/USD,1.0996,1.1108,1.0987,1.1078,1474047
2025-06-26,EUR/USD,1.1078,1.113,1.1064,1.112,1675768
2025-06-27,EUR/USD,1.112,1.1163,1.1085,1.1095,1486675
2025-06-30,EUR/USD,1.1095,1.113,1.1039,1.1055,1521441
2025-07-01,EUR/USD,1.1055,1.1081,1.1052,1.1077,903666
2025-07-02,EUR/USD,1.1077,1.1095,1.0995,1.1018,1783293
2025-07-03,EUR/USD,1.1018,1.1138,1.1015,1.1099,1489190
2025-07-04,EUR/USD,1.1099,1.1193,1.1063,1.1151,1264419
2025-07-07,EUR/USD,1.1151,1.1172,1.112,1.113,873113
2025-07-08,EUR/USD,1.113,1.1158,1.103,1.1054,1628953
2025-07-09,EUR/USD,1.1054,1.1121,1.1015,1.1114,1504715
2025-07-10,EUR/USD,1.1114,1.1158,1.108,1.1109,1529099
2025-07-11,EUR/USD,1.1109,1.1174,1.1085,1.1164,1728703
2025-07-14,EUR/USD,1.1164,1.1206,1.1078,1.1093,1175210
2025-07-15,EUR/USD,1.1093,1.1121,1.1051,1.1066,1499068
2025-07-16,EUR/USD,1.1066,1.1093,1.1036,1.1066,1020836
2025-07-17,EUR/USD,1.1066,1.1091,1.1022,1.1068,1592475
2025-07-18,EUR/USD,1.1068,1.1079,1.1019,1.1048,1511073
2025-07-21,EUR/USD,1.1048,1.1084,1.1024,1.1076,1302642
2025-07-22,EUR/USD,1.1076,1.1086,1.0996,1.1029,1580125
2025-07-23,EUR/USD,1.1029,1.1037,1.1002,1.1022,1029678
2025-07-24,EUR/USD,1.1022,1.1062,1.102,1.1028,1171457
2025-07-25,EUR/USD,1.1028,1.1066,1.1003,1.105,1533597
2025-07-28,EUR/USD,1.105,1.1084,1.1008,1.1082,1312565
2025-07-29,EUR/USD,1.1082,1.1125,1.1024,1.1032,1329624
2025-07-30,EUR/USD,1.1032,1.1071,1.0934,1.0964,1615106
2025-07-31,EUR/USD,1.0964,1.1061,1.0955,1.102,1774143
2025-08-01,EUR/USD,1.102,1.1079,1.0997,1.1035,1237131
2025-08-04,EUR/USD,1.1035,1.1043,1.0998,1.1002,968127
2025-08-05,EUR/USD,1.1002,1.1088,1.0982,1.107,1668318
2025-08-06,EUR/USD,1.107,1.1109,1.1037,1.1075,1585450
2025-08-07,EUR/USD,1.1075,1.1159,1.106,1.1128,1098931
2025-08-08,EUR/USD,1.1128,1.1137,1.1098,1.1131,993529
2025-08-11,EUR/USD,1.1131,1.1259,1.1095,1.1222,1362882
2025-08-12,EUR/USD,1.1222,1.1311,1.1181,1.1301,1437399
2025-08-13,EUR/USD,1.1301,1.1311,1.1279,1.129,1107435
2025-08-14,EUR/USD,1.129,1.1358,1.1272,1.1334,1588314
2025-08-15,EUR/USD,1.1334,1.139,1.1327,1.1363,1394393
2025-08-18,EUR/USD,1.1363,1.1452,1.1318,1.1425,1704159
2025-08-19,EUR/USD,1.1425,1.1429,1.1339,1.1381,1272318
2025-08-20,EUR/USD,1.1381,1.1452,1.1357,1.1412,1712329
2025-08-21,EUR/USD,1.1412,1.1473,1.1374,1.1461,1408741
2025-08-22,EUR/USD,1.1461,1.1467,1.1356,1.138,1906873
2025-08-25,EUR/USD,1.138,1.142,1.1298,1.1326,1662357
2025-08-26,EUR/USD,1.1326,1.1369,1.123,1.1234,1254135
2025-08-27,EUR/USD,1.1234,1.1273,1.1188,1.1222,1522777
2025-08-28,EUR/USD,1.1222,1.129,1.1216,1.1254,1191703
2025-08-29,EUR/USD,1.1254,1.1351,1.1217,1.1322,1776117
2025-09-01,EUR/USD,1.1322,1.135,1.1286,1.1325,950544
2025-09-02,EUR/USD,1.1325,1.1403,1.1293,1.1399,1195305
2025-09-03,EUR/USD,1.1399,1.1417,1.1334,1.1336,1656231
2025-09-04,EUR/USD,1.1336,1.1353,1.1245,1.1258,1233910
2025-09-05,EUR/USD,1.1258,1.127,1.1244,1.1256,1341287
2025-09-08,EUR/USD,1.1256,1.1306,1.124,1.1273,1122410
2025-09-09,EUR/USD,1.1273,1.1296,1.1268,1.1272,1219534
2025-09-10,EUR/USD,1.1272,1.1275,1.1137,1.1179,1803734
2025-09-11,EUR/USD,1.1179,1.1188,1.115,1.1175,1181484
2025-09-12,EUR/USD,1.1175,1.1205,1.1103,1.1116,1287978
2025-09-15,EUR/USD,1.1116,1.1149,1.1099,1.1146,1016771
2025-09-16,EUR/USD,1.1146,1.12,1.1126,1.1162,959825
2025-09-17,EUR/USD,1.1162,1.1185,1.1094,1.112,1241202
2025-09-18,EUR/USD,1.112,1.1142,1.1075,1.1098,1421448
2025-09-19,EUR/USD,1.1098,1.1124,1.101,1.1051,1911428
2025-09-22,EUR/USD,1.1051,1.1087,1.1026,1.1048,1561220
2025-09-23,EUR/USD,1.1048,1.1105,1.1004,1.109,1692246
2025-09-24,EUR/USD,1.109,1.112,1.1009,1.1046,1762373
2025-09-25,EUR/USD,1.1046,1.1094,1.1037,1.1069,1380207
2025-09-26,EUR/USD,1.1069,1.108,1.1004,1.1045,1151706
2025-09-29,EUR/USD,1.1045,1.1084,1.1005,1.101,1689160
2025-09-30,EUR/USD,1.101,1.1045,1.0969,1.1005,1482021
2025-10-01,EUR/USD,1.1005,1.1034,1.0943,1.096,1465845
2025-10-02,EUR/USD,1.096,1.0997,1.0897,1.0935,1116200
2025-10-03,EUR/USD,1.0935,1.0973,1.0845,1.0883,1535437
2025-10-06,EUR/USD,1.0883,1.1,1.0848,1.0969,1656554
2025-10-07,EUR/USD,1.0969,1.1007,1.0934,1.097,1623950
2025-10-08,EUR/USD,1.097,1.1001,1.0926,1.0939,1377715
2025-10-09,EUR/USD,1.0939,1.0979,1.0936,1.0949,1109362
2025-10-10,EUR/USD,1.0949,1.0976,1.0926,1.0944,1577695
2025-10-13,EUR/USD,1.0944,1.0977,1.0927,1.0934,942260
2025-10-14,EUR/USD,1.0934,1.0968,1.0904,1.0961,1233506
2025-10-15,EUR/USD,1.0961,1.1033,1.0946,1.0994,1013436
2025-10-16,EUR/USD,1.0994,1.1033,1.0928,1.0971,1687517
2025-10-17,EUR/USD,1.0971,1.0972,1.0918,1.0946,1562196
2025-10-20,EUR/USD,1.0946,1.0982,1.0898,1.0934,1201767
2025-10-21,EUR/USD,1.0934,1.0939,1.0827,1.0833,1837596
2025-10-22,EUR/USD,1.0833,1.0848,1.073,1.0767,1349252
2025-10-23,EUR/USD,1.0767,1.0858,1.0728,1.0826,2003614
2025-10-24,EUR/USD,1.0826,1.0904,1.0805,1.0897,1681052
2025-10-27,EUR/USD,1.0897,1.0933,1.086,1.0887,1578674
2025-10-28,EUR/USD,1.0887,1.0948,1.0853,1.0912,1020063
2025-10-29,EUR/USD,1.0912,1.0947,1.0904,1.0925,1531738
2025-10-30,EUR/USD,1.0925,1.106,1.0903,1.106,1951177
2025-10-31,EUR/USD,1.106,1.1122,1.1042,1.1109,1201835
2025-11-03,EUR/USD,1.1109,1.1137,1.1097,1.1104,1411090
2025-11-04,EUR/USD,1.1104,1.1147,1.1045,1.1061,1269108
2025-11-05,EUR/USD,1.1061,1.1089,1.0987,1.099,1787999
2025-11-06,EUR/USD,1.099,1.1011,1.0989,1.0999,842659
2025-11-07,EUR/USD,1.0999,1.1027,1.096,1.0966,1464511
2025-11-10,EUR/USD,1.0966,1.099,1.0861,1.0903,1622654
2025-11-11,EUR/USD,1.0903,1.0937,1.0851,1.0875,1057227
2025-11-12,EUR/USD,1.0875,1.088,1.0786,1.0828,1208574
2025-11-13,EUR/USD,1.0828,1.0934,1.0809,1.0901,1115750
2025-11-14,EUR/USD,1.0901,1.0963,1.0888,1.094,1322078
2025-11-17,EUR/USD,1.094,1.0982,1.0917,1.0939,1140951
2025-11-18,EUR/USD,1.0939,1.1019,1.092,1.1004,1538398
2025-11-19,EUR/USD,1.1004,1.1035,1.0999,1.1008,1021661
2025-11-20,EUR/USD,1.1008,1.1049,1.0941,1.097,1307947
2025-11-21,EUR/USD,1.097,1.1041,1.096,1.1036,1568139
2025-11-24,EUR/USD,1.1036,1.1102,1.1009,1.106,1034689
2025-11-25,EUR/USD,1.106,1.1091,1.0986,1.1014,1830974
2025-11-26,EUR/USD,1.1014,1.1017,1.0999,1.1006,1310710
2025-11-27,EUR/USD,1.1006,1.1019,1.0965,1.0967,1373149
2025-11-28,EUR/USD,1.0967,1.0998,1.0873,1.0907,1661492
2025-12-01,EUR/USD,1.0907,1.095,1.0887,1.0947,1594526
2025-12-02,EUR/USD,1.0947,1.1056,1.0945,1.1031,1225590
2025-12-03,EUR/USD,1.1031,1.1046,1.0925,1.0969,1156012
2025-12-04,EUR/USD,1.0969,1.1021,1.0967,1.0994,1053462
2025-12-05,EUR/USD,1.0994,1.0996,1.0935,1.0965,1503791
2025-12-08,EUR/USD,1.0965,1.1003,1.0901,1.0944,1058198
2025-12-09,EUR/USD,1.0944,1.0986,1.0907,1.0918,1428514
2025-12-10,EUR/USD,1.0918,1.096,1.0874,1.088,1809584
2025-12-11,EUR/USD,1.088,1.0915,1.0875,1.0882,1436614
2025-12-12,EUR/USD,1.0882,1.0888,1.0833,1.0846,1268779
2025-12-15,EUR/USD,1.0846,1.0891,1.0842,1.0858,905100
2025-12-16,EUR/USD,1.0858,1.0859,1.0826,1.0856,1382687
2025-12-17,EUR/USD,1.0856,1.0857,1.0843,1.0845,1127887
2025-12-18,EUR/USD,1.0845,1.0859,1.0784,1.0806,1036365
2025-12-19,EUR/USD,1.0806,1.0827,1.0738,1.0781,1067887
2025-12-22,EUR/USD,1.0781,1.0847,1.0746,1.0813,1829321
2025-12-23,EUR/USD,1.0813,1.0865,1.0787,1.0835,1498243
2025-12-24,EUR/USD,1.0835,1.0854,1.078,1.0793,1611576
2025-12-25,EUR/USD,1.0793,1.0809,1.0766,1.0797,1472119
2025-12-26,EUR/USD,1.0797,1.0873,1.0774,1.083,1518397
2025-12-29,EUR/USD,1.083,1.0848,1.0739,1.0757,1519506
2025-12-30,EUR/USD,1.0757,1.08,1.0752,1.0781,1174139
2025-12-31,EUR/USD,1.0781,1.0788,1.0714,1.0752,1194694
2024-01-01,GBP/USD,1.27,1.2773,1.2683,1.2736,1134668
2024-01-02,GBP/USD,1.2736,1.2891,1.2726,1.283,1961008
2024-01-03,GBP/USD,1.283,1.2833,1.2767,1.2808,1582001
2024-01-04,GBP/USD,1.2808,1.2881,1.2769,1.2864,1088802
2024-01-05,GBP/USD,1.2864,1.2918,1.2853,1.2879,1215359
2024-01-08,GBP/USD,1.2879,1.3034,1.2834,1.3015,1604150
2024-01-09,GBP/USD,1.3015,1.3061,1.2913,1.2942,1919224
2024-01-10,GBP/USD,1.2942,1.3071,1.2899,1.3021,1247666
2024-01-11,GBP/USD,1.3021,1.3142,1.2967,1.3135,1382689
2024-01-12,GBP/USD,1.3135,1.3169,1.3057,1.3069,1640037
2024-01-15,GBP/USD,1.3069,1.3153,1.3067,1.312,970634
2024-01-16,GBP/USD,1.312,1.3144,1.3005,1.3056,1520688
2024-01-17,GBP/USD,1.3056,1.3119,1.3017,1.3058,1344836
2024-01-18,GBP/USD,1.3058,1.3112,1.2996,1.3042,1302064
2024-01-19,GBP/USD,1.3042,1.3087,1.2831,1.2885,1856636
2024-01-22,GBP/USD,1.2885,1.2958,1.2833,1.2912,1512411
2024-01-23,GBP/USD,1.2912,1.2951,1.285,1.2921,1108836
2024-01-24,GBP/USD,1.2921,1.3077,1.2887,1.3017,1810683
2024-01-25,GBP/USD,1.3017,1.3102,1.2985,1.3057,1714648
2024-01-26,GBP/USD,1.3057,1.3254,1.3031,1.3206,2147478
2024-01-29,GBP/USD,1.3206,1.327,1.3196,1.3213,1014766
2024-01-30,GBP/USD,1.3213,1.3232,1.3169,1.3206,977444
2024-01-31,GBP/USD,1.3206,1.326,1.3176,1.3194,1133851
2024-02-01,GBP/USD,1.3194,1.3207,1.3105,1.3165,1272786
2024-02-02,GBP/USD,1.3165,1.3188,1.2982,1.302,1684556
2024-02-05,GBP/USD,1.302,1.3042,1.2967,1.3006,1425760
2024-02-06,GBP/USD,1.3006,1.3069,1.2848,1.2871,1357481
2024-02-07,GBP/USD,1.2871,1.2955,1.2868,1.29,966326
2024-02-08,GBP/USD,1.29,1.2945,1.2818,1.282,1396355
2024-02-09,GBP/USD,1.282,1.2867,1.2736,1.2763,1689421
2024-02-12,GBP/USD,1.2763,1.2799,1.2715,1.272,1084497
2024-02-13,GBP/USD,1.272,1.278,1.2669,1.2707,1561785
2024-02-14,GBP/USD,1.2707,1.2739,1.2651,1.2708,1152062
2024-02-15,GBP/USD,1.2708,1.2801,1.2652,1.2777,1955239
2024-02-16,GBP/USD,1.2777,1.2787,1.2698,1.274,1669799
2024-02-19,GBP/USD,1.274,1.282,1.2726,1.277,1203253
2024-02-20,GBP/USD,1.277,1.2992,1.2715,1.2945,1746873
2024-02-21,GBP/USD,1.2945,1.2994,1.2887,1.2969,1336980
2024-02-22,GBP/USD,1.2969,1.2971,1.2945,1.2957,929206
2024-02-23,GBP/USD,1.2957,1.3012,1.2859,1.2907,1752441
2024-02-26,GBP/USD,1.2907,1.2908,1.2876,1.2894,1342699
2024-02-27,GBP/USD,1.2894,1.294,1.2786,1.2837,1763133
2024-02-28,GBP/USD,1.2837,1.2917,1.2773,1.2854,1862833
2024-02-29,GBP/USD,1.2854,1.2889,1.2852,1.2861,1072230
2024-03-01,GBP/USD,1.2861,1.2876,1.2665,1.2722,1445661
2024-03-04,GBP/USD,1.2722,1.2767,1.2681,1.2721,1527313
2024-03-05,GBP/USD,1.2721,1.2842,1.2659,1.2789,1573960
2024-03-06,GBP/USD,1.2789,1.2824,1.2734,1.2764,1491382
2024-03-07,GBP/USD,1.2764,1.2825,1.2668,1.2722,1393735
2024-03-08,GBP/USD,1.2722,1.2725,1.2631,1.2634,1027892
2024-03-11,GBP/USD,1.2634,1.2666,1.2496,1.2517,2168409
2024-03-12,GBP/USD,1.2517,1.2614,1.2513,1.2569,1115139
2024-03-13,GBP/USD,1.2569,1.2623,1.2496,1.2558,1945584
2024-03-14,GBP/USD,1.2558,1.2617,1.2506,1.2606,1855245
2024-03-15,GBP/USD,1.2606,1.2753,1.2552,1.2703,2114382
2024-03-18,GBP/USD,1.2703,1.2796,1.2643,1.2761,1757008
2024-03-19,GBP/USD,1.2761,1.2787,1.2721,1.2727,1314582
2024-03-20,GBP/USD,1.2727,1.2744,1.2702,1.2736,1421598
2024-03-21,GBP/USD,1.2736,1.2791,1.2692,1.2697,1212401
2024-03-22,GBP/USD,1.2697,1.2707,1.2638,1.2652,1244296
2024-03-25,GBP/USD,1.2652,1.2693,1.2637,1.2673,1308063
2024-03-26,GBP/USD,1.2673,1.2692,1.2591,1.2621,1322913
2024-03-27,GBP/USD,1.2621,1.2676,1.2464,1.2481,1756635
2024-03-28,GBP/USD,1.2481,1.2523,1.242,1.2426,1271221
2024-03-29,GBP/USD,1.2426,1.2475,1.2396,1.2407,1368482
2024-04-01,GBP/USD,1.2407,1.2517,1.2398,1.2501,1791627
2024-04-02,GBP/USD,1.2501,1.254,1.241,1.247,1249127
2024-04-03,GBP/USD,1.247,1.2538,1.2423,1.2502,1841958
2024-04-04,GBP/USD,1.2502,1.2554,1.2431,1.2492,1661295
2024-04-05,GBP/USD,1.2492,1.2625,1.2464,1.2568,1963410
2024-04-08,GBP/USD,1.2568,1.2642,1.2551,1.2641,1407839
2024-04-09,GBP/USD,1.2641,1.2758,1.2591,1.2715,1942033
2024-04-10,GBP/USD,1.2715,1.2719,1.2585,1.2605,1083963
2024-04-11,GBP/USD,1.2605,1.2653,1.2586,1.2618,1505320
2024-04-12,GBP/USD,1.2618,1.2684,1.2604,1.2666,955820
2024-04-15,GBP/USD,1.2666,1.271,1.2658,1.269,1486469
2024-04-16,GBP/USD,1.269,1.2753,1.2674,1.2731,1698995
2024-04-17,GBP/USD,1.2731,1.2774,1.2708,1.2734,1103251
2024-04-18,GBP/USD,1.2734,1.2756,1.2644,1.2687,1187715
2024-04-19,GBP/USD,1.2687,1.2733,1.2575,1.2579,1881361
2024-04-22,GBP/USD,1.2579,1.2605,1.2526,1.2539,1120121
2024-04-23,GBP/USD,1.2539,1.2711,1.2488,1.2707,2303450
2024-04-24,GBP/USD,1.2707,1.2756,1.2666,1.2676,1031344
2024-04-25,GBP/USD,1.2676,1.2694,1.253,1.2552,1276678
2024-04-26,GBP/USD,1.2552,1.2625,1.2497,1.2598,1941427
2024-04-29,GBP/USD,1.2598,1.2695,1.2588,1.2651,1573290
2024-04-30,GBP/USD,1.2651,1.2754,1.2646,1.2733,1722995
2024-05-01,GBP/USD,1.2733,1.2767,1.2702,1.2763,1120983
2024-05-02,GBP/USD,1.2763,1.2841,1.2744,1.2817,1527102
2024-05-03,GBP/USD,1.2817,1.2996,1.2781,1.2935,1943188
2024-05-06,GBP/USD,1.2935,1.2976,1.2835,1.2887,1642748
2024-05-07,GBP/USD,1.2887,1.293,1.2817,1.2826,1595442
2024-05-08,GBP/USD,1.2826,1.2866,1.2719,1.2756,1647361
2024-05-09,GBP/USD,1.2756,1.2768,1.2706,1.2739,1189519
2024-05-10,GBP/USD,1.2739,1.2857,1.2729,1.283,1298077
2024-05-13,GBP/USD,1.283,1.2912,1.279,1.2864,1714142
2024-05-14,GBP/USD,1.2864,1.2902,1.2846,1.2895,1016278
2024-05-15,GBP/USD,1.2895,1.2913,1.2747,1.2778,1835009
2024-05-16,GBP/USD,1.2778,1.2796,1.2728,1.2734,1060813
2024-05-17,GBP/USD,1.2734,1.2761,1.2588,1.2617,1807150
2024-05-20,GBP/USD,1.2617,1.2753,1.2597,1.2691,1855515
2024-05-21,GBP/USD,1.2691,1.2796,1.2638,1.2791,1345772
2024-05-22,GBP/USD,1.2791,1.2874,1.2788,1.2841,985691
2024-05-23,GBP/USD,1.2841,1.2853,1.2751,1.2778,1086649
2024-05-24,GBP/USD,1.2778,1.2935,1.2748,1.2872,1839579
2024-05-27,GBP/USD,1.2872,1.288,1.281,1.2856,1539497
2024-05-28,GBP/USD,1.2856,1.2882,1.2741,1.2778,1124822
2024-05-29,GBP/USD,1.2778,1.2825,1.2674,1.2716,1815172
2024-05-30,GBP/USD,1.2716,1.2761,1.264,1.2689,1336849
2024-05-31,GBP/USD,1.2689,1.2719,1.2634,1.2692,1316472
2024-06-03,GBP/USD,1.2692,1.2714,1.2662,1.2682,1515534
2024-06-04,GBP/USD,1.2682,1.2707,1.2559,1.2592,1426217
2024-06-05,GBP/USD,1.2592,1.2686,1.254,1.2669,1546969
2024-06-06,GBP/USD,1.2669,1.2682,1.2597,1.2659,946282
2024-06-07,GBP/USD,1.2659,1.269,1.2558,1.2614,1139005
2024-06-10,GBP/USD,1.2614,1.2701,1.2591,1.2684,1229668
2024-06-11,GBP/USD,1.2684,1.2702,1.2597,1.2609,1015020
2024-06-12,GBP/USD,1.2609,1.265,1.2476,1.2506,1826195
2024-06-13,GBP/USD,1.2506,1.2647,1.246,1.2586,1670048
2024-06-14,GBP/USD,1.2586,1.2743,1.2555,1.2705,1798829
2024-06-17,GBP/USD,1.2705,1.271,1.2645,1.2676,1010238
2024-06-18,GBP/USD,1.2676,1.268,1.262,1.2673,1088083
2024-06-19,GBP/USD,1.2673,1.2733,1.2577,1.26,1773037
2024-06-20,GBP/USD,1.26,1.2619,1.2546,1.26,1650971
2024-06-21,GBP/USD,1.26,1.2606,1.2545,1.257,907994
2024-06-24,GBP/USD,1.257,1.2608,1.2543,1.2564,1551810
2024-06-25,GBP/USD,1.2564,1.2629,1.2536,1.259,1435333
2024-06-26,GBP/USD,1.259,1.2631,1.2473,1.2521,1688596
2024-06-27,GBP/USD,1.2521,1.2537,1.249,1.2498,1188945
2024-06-28,GBP/USD,1.2498,1.2499,1.2373,1.2385,1114965
2024-07-01,GBP/USD,1.2385,1.2445,1.2304,1.2363,1181733
2024-07-02,GBP/USD,1.2363,1.2379,1.2347,1.2357,1198348
2024-07-03,GBP/USD,1.2357,1.2413,1.2322,1.2372,1237800
2024-07-04,GBP/USD,1.2372,1.243,1.2336,1.2386,1727488
2024-07-05,GBP/USD,1.2386,1.248,1.2356,1.2442,1417420
2024-07-08,GBP/USD,1.2442,1.2462,1.2307,1.2347,1275697
2024-07-09,GBP/USD,1.2347,1.2363,1.2241,1.2255,1689152
2024-07-10,GBP/USD,1.2255,1.2324,1.2221,1.2287,1244127
2024-07-11,GBP/USD,1.2287,1.2341,1.2139,1.2162,1846147
2024-07-12,GBP/USD,1.2162,1.2231,1.2122,1.2173,1620036
2024-07-15,GBP/USD,1.2173,1.218,1.2093,1.2101,1682457
2024-07-16,GBP/USD,1.2101,1.2206,1.2067,1.2197,1851043
2024-07-17,GBP/USD,1.2197,1.2269,1.2185,1.2212,1487777
2024-07-18,GBP/USD,1.2212,1.2257,1.2181,1.2198,1449538
2024-07-19,GBP/USD,1.2198,1.2327,1.2185,1.2273,2007440
2024-07-22,GBP/USD,1.2273,1.2286,1.2197,1.2208,1195125
2024-07-23,GBP/USD,1.2208,1.2244,1.2105,1.2155,1100590
2024-07-24,GBP/USD,1.2155,1.2197,1.2061,1.2078,1347952
2024-07-25,GBP/USD,1.2078,1.2119,1.197,1.2026,1343353
2024-07-26,GBP/USD,1.2026,1.2054,1.1967,1.2029,1491870
2024-07-29,GBP/USD,1.2029,1.206,1.1995,1.2059,1372062
2024-07-30,GBP/USD,1.2059,1.2152,1.2051,1.2117,1502309
2024-07-31,GBP/USD,1.2117,1.2132,1.1984,1.2007,1144280
2024-08-01,GBP/USD,1.2007,1.2034,1.1948,1.1996,1540758
2024-08-02,GBP/USD,1.1996,1.2054,1.1908,1.193,1437541
2024-08-05,GBP/USD,1.193,1.1954,1.1912,1.1918,1288960
2024-08-06,GBP/USD,1.1918,1.2107,1.1884,1.2057,2000830
2024-08-07,GBP/USD,1.2057,1.2086,1.2006,1.2074,1205812
2024-08-08,GBP/USD,1.2074,1.2169,1.2026,1.2129,1243508
2024-08-09,GBP/USD,1.2129,1.2307,1.2118,1.2247,1347293
2024-08-12,GBP/USD,1.2247,1.2323,1.2206,1.2316,1769170
2024-08-13,GBP/USD,1.2316,1.2317,1.2275,1.2289,1462540
2024-08-14,GBP/USD,1.2289,1.2316,1.2197,1.2211,1614709
2024-08-15,GBP/USD,1.2211,1.2216,1.2155,1.2209,951948
2024-08-16,GBP/USD,1.2209,1.2254,1.2159,1.2174,1309479
2024-08-19,GBP/USD,1.2174,1.223,1.2065,1.2081,1905172
2024-08-20,GBP/USD,1.2081,1.2122,1.2081,1.2096,1365302
2024-08-21,GBP/USD,1.2096,1.2128,1.2043,1.2112,1039911
2024-08-22,GBP/USD,1.2112,1.2246,1.2064,1.2219,1225024
2024-08-23,GBP/USD,1.2219,1.2263,1.2159,1.2197,1609591
2024-08-26,GBP/USD,1.2197,1.2215,1.2151,1.2214,1151461
2024-08-27,GBP/USD,1.2214,1.225,1.2164,1.2173,1152511
2024-08-28,GBP/USD,1.2173,1.2264,1.2145,1.2226,1052311
2024-08-29,GBP/USD,1.2226,1.2265,1.2197,1.2219,1309236
2024-08-30,GBP/USD,1.2219,1.2234,1.2142,1.2147,1667072
2024-09-02,GBP/USD,1.2147,1.2191,1.2117,1.2146,1661293
2024-09-03,GBP/USD,1.2146,1.2176,1.209,1.217,1403989
2024-09-04,GBP/USD,1.217,1.2198,1.2168,1.2186,1133464
2024-09-05,GBP/USD,1.2186,1.2303,1.2168,1.2249,1167748
2024-09-06,GBP/USD,1.2249,1.2295,1.2148,1.2161,1645069
2024-09-09,GBP/USD,1.2161,1.2162,1.2095,1.2109,1181706
2024-09-10,GBP/USD,1.2109,1.2163,1.2054,1.2148,1542513
2024-09-11,GBP/USD,1.2148,1.2161,1.2076,1.2104,1261279
2024-09-12,GBP/USD,1.2104,1.2135,1.2076,1.2119,1050560
2024-09-13,GBP/USD,1.2119,1.2134,1.1927,1.1972,1403946
2024-09-16,GBP/USD,1.1972,1.2138,1.1963,1.2135,1540955
2024-09-17,GBP/USD,1.2135,1.2162,1.2089,1.2118,988276
2024-09-18,GBP/USD,1.2118,1.2235,1.2092,1.2191,1281971
2024-09-19,GBP/USD,1.2191,1.2228,1.2134,1.217,1789826
2024-09-20,GBP/USD,1.217,1.2236,1.2109,1.2195,1471081
2024-09-23,GBP/USD,1.2195,1.2291,1.2148,1.2286,1616105
2024-09-24,GBP/USD,1.2286,1.2417,1.2262,1.2358,1995615
2024-09-25,GBP/USD,1.2358,1.241,1.2294,1.2345,1903736
2024-09-26,GBP/USD,1.2345,1.2395,1.2326,1.2337,1341146
2024-09-27,GBP/USD,1.2337,1.245,1.2335,1.2399,1740004
2024-09-30,GBP/USD,1.2399,1.2602,1.2386,1.2543,1676115
2024-10-01,GBP/USD,1.2543,1.259,1.2522,1.2556,1121418
2024-10-02,GBP/USD,1.2556,1.2691,1.2523,1.2678,1570128
2024-10-03,GBP/USD,1.2678,1.2718,1.2624,1.2663,1509755
2024-10-04,GBP/USD,1.2663,1.2771,1.2605,1.2723,1832861
2024-10-07,GBP/USD,1.2723,1.2841,1.2691,1.2793,1412180
2024-10-08,GBP/USD,1.2793,1.2827,1.2735,1.2767,1059072
2024-10-09,GBP/USD,1.2767,1.2772,1.2716,1.272,1313025
2024-10-10,GBP/USD,1.272,1.2816,1.2717,1.2792,1078768
2024-10-11,GBP/USD,1.2792,1.2851,1.2723,1.2758,1571171
2024-10-14,GBP/USD,1.2758,1.2796,1.2673,1.2701,1650368
2024-10-15,GBP/USD,1.2701,1.2735,1.2605,1.2658,1696964
2024-10-16,GBP/USD,1.2658,1.2675,1.2614,1.2624,1429941
2024-10-17,GBP/USD,1.2624,1.2701,1.2622,1.2678,1606621
2024-10-18,GBP/USD,1.2678,1.2768,1.265,1.2711,1465397
2024-10-21,GBP/USD,1.2711,1.2799,1.2696,1.2756,1599664
2024-10-22,GBP/USD,1.2756,1.2833,1.2753,1.2783,1409038
2024-10-23,GBP/USD,1.2783,1.2812,1.2699,1.2745,1171415
2024-10-24,GBP/USD,1.2745,1.283,1.2738,1.279,973166
2024-10-25,GBP/USD,1.279,1.2881,1.2751,1.2865,1314930
2024-10-28,GBP/USD,1.2865,1.2948,1.2847,1.2903,1345647
2024-10-29,GBP/USD,1.2903,1.2959,1.2892,1.2932,1351666
2024-10-30,GBP/USD,1.2932,1.296,1.2858,1.2882,1690304
2024-10-31,GBP/USD,1.2882,1.2938,1.2831,1.2896,1157781
2024-11-01,GBP/USD,1.2896,1.2956,1.2818,1.2843,1191489
